timestamp,instance_id,instance_type,cpu_utilization,memory_utilization,disk_utilization,network_in_mb,network_out_mb,hour_of_day,day_of_week,is_business_hours,is_weekend,cpu_future,will_exceed_threshold
2025-11-27 09:39:55.813790,i-0482d433,t2.micro,63.86,52.84,56.94,517.22,289.9,9,3,1,0,100.0,1
2025-11-27 09:44:55.813790,i-0482d433,t2.micro,57.4,51.27,58.08,588.52,291.86,9,3,1,0,48.42,0
2025-11-27 09:49:55.813790,i-0482d433,t2.micro,60.58,53.82,57.31,595.39,315.91,9,3,1,0,62.21,0
2025-11-27 09:54:55.813790,i-0482d433,t2.micro,62.66,56.84,58.7,631.63,245.23,9,3,1,0,63.24,0
2025-11-27 09:59:55.813790,i-0482d433,t2.micro,59.54,47.57,57.17,616.45,321.38,9,3,1,0,62.93,0
2025-11-27 10:04:55.813790,i-0482d433,t2.micro,64.8,50.11,58.38,613.84,321.1,10,3,1,0,64.09,0
2025-11-27 10:09:55.813790,i-0482d433,t2.micro,58.9,54.42,57.39,602.25,336.19,10,3,1,0,72.63,1
2025-11-27 10:14:55.813790,i-0482d433,t2.micro,100.0,52.19,62.75,549.76,305.66,10,3,1,0,58.52,0
2025-11-27 10:19:55.813790,i-0482d433,t2.micro,58.67,59.34,58.58,587.92,325.17,10,3,1,0,67.05,0
2025-11-27 10:24:55.813790,i-0482d433,t2.micro,66.11,54.17,59.57,619.12,307.18,10,3,1,0,62.74,0
2025-11-27 10:29:55.813790,i-0482d433,t2.micro,67.91,53.68,58.33,579.66,320.41,10,3,1,0,63.06,0
2025-11-27 10:34:55.813790,i-0482d433,t2.micro,63.89,51.58,55.85,674.92,304.01,10,3,1,0,64.93,0
2025-11-27 10:39:55.813790,i-0482d433,t2.micro,100.0,55.73,56.8,654.14,345.13,10,3,1,0,72.48,1
2025-11-27 10:44:55.813790,i-0482d433,t2.micro,48.42,55.7,59.55,603.63,350.81,10,3,1,0,69.63,0
2025-11-27 10:49:55.813790,i-0482d433,t2.micro,62.21,54.07,62.91,550.67,316.26,10,3,1,0,74.38,1
2025-11-27 10:54:55.813790,i-0482d433,t2.micro,63.24,50.76,59.33,632.27,278.89,10,3,1,0,68.31,0
2025-11-27 10:59:55.813790,i-0482d433,t2.micro,62.93,53.25,56.67,622.11,287.06,10,3,1,0,61.67,0
2025-11-27 11:04:55.813790,i-0482d433,t2.micro,64.09,53.82,59.08,605.09,338.04,11,3,1,0,77.56,1
2025-11-27 11:09:55.813790,i-0482d433,t2.micro,72.63,52.0,59.63,766.18,360.11,11,3,1,0,74.71,1
2025-11-27 11:14:55.813790,i-0482d433,t2.micro,58.52,54.42,56.99,610.64,340.71,11,3,1,0,53.24,0
2025-11-27 11:19:55.813790,i-0482d433,t2.micro,67.05,50.9,58.25,667.89,356.54,11,3,1,0,74.28,1
2025-11-27 11:24:55.813790,i-0482d433,t2.micro,62.74,55.62,58.83,662.24,338.21,11,3,1,0,66.03,0
2025-11-27 11:29:55.813790,i-0482d433,t2.micro,63.06,55.53,56.85,662.54,332.42,11,3,1,0,65.14,0
2025-11-27 11:34:55.813790,i-0482d433,t2.micro,64.93,52.99,58.26,673.71,287.34,11,3,1,0,71.66,1
2025-11-27 11:39:55.813790,i-0482d433,t2.micro,72.48,55.73,59.56,672.02,342.65,11,3,1,0,63.22,0
2025-11-27 11:44:55.813790,i-0482d433,t2.micro,69.63,57.29,59.47,652.42,296.54,11,3,1,0,59.46,0
2025-11-27 11:49:55.813790,i-0482d433,t2.micro,74.38,54.38,54.1,615.39,308.47,11,3,1,0,75.41,1
2025-11-27 11:54:55.813790,i-0482d433,t2.micro,68.31,51.75,63.09,631.98,317.17,11,3,1,0,64.05,0
2025-11-27 11:59:55.813790,i-0482d433,t2.micro,61.67,55.02,59.06,688.05,290.73,11,3,1,0,66.21,0
2025-11-27 12:04:55.813790,i-0482d433,t2.micro,77.56,54.96,58.99,730.08,394.58,12,3,1,0,65.59,0
2025-11-27 12:09:55.813790,i-0482d433,t2.micro,74.71,56.86,59.47,654.95,304.11,12,3,1,0,74.03,1
2025-11-27 12:14:55.813790,i-0482d433,t2.micro,53.24,54.47,56.43,742.13,354.99,12,3,1,0,70.39,1
2025-11-27 12:19:55.813790,i-0482d433,t2.micro,74.28,54.55,54.11,745.51,396.49,12,3,1,0,100.0,1
2025-11-27 12:24:55.813790,i-0482d433,t2.micro,66.03,55.55,54.71,665.69,290.16,12,3,1,0,74.14,1
2025-11-27 12:29:55.813790,i-0482d433,t2.micro,65.14,51.54,62.0,635.57,321.83,12,3,1,0,68.86,0
2025-11-27 12:34:55.813790,i-0482d433,t2.micro,71.66,50.7,56.52,582.22,334.46,12,3,1,0,70.42,1
2025-11-27 12:39:55.813790,i-0482d433,t2.micro,63.22,50.51,57.89,702.65,385.35,12,3,1,0,57.25,0
2025-11-27 12:44:55.813790,i-0482d433,t2.micro,59.46,49.49,57.85,640.08,254.24,12,3,1,0,66.88,0
2025-11-27 12:49:55.813790,i-0482d433,t2.micro,75.41,54.83,59.1,703.85,313.05,12,3,1,0,65.34,0
2025-11-27 12:54:55.813790,i-0482d433,t2.micro,64.05,57.84,54.6,748.19,344.46,12,3,1,0,74.82,1
2025-11-27 12:59:55.813790,i-0482d433,t2.micro,66.21,54.44,57.9,696.71,310.92,12,3,1,0,77.83,1
2025-11-27 13:04:55.813790,i-0482d433,t2.micro,65.59,53.47,61.38,767.86,377.5,13,3,1,0,86.55,1
2025-11-27 13:09:55.813790,i-0482d433,t2.micro,74.03,49.93,59.05,769.71,335.83,13,3,1,0,71.2,1
2025-11-27 13:14:55.813790,i-0482d433,t2.micro,70.39,50.86,55.64,664.47,424.8,13,3,1,0,74.37,1
2025-11-27 13:19:55.813790,i-0482d433,t2.micro,100.0,54.4,55.31,608.29,325.67,13,3,1,0,71.96,1
2025-11-27 13:24:55.813790,i-0482d433,t2.micro,74.14,55.68,60.59,669.29,375.24,13,3,1,0,66.37,0
2025-11-27 13:29:55.813790,i-0482d433,t2.micro,68.86,54.65,54.18,663.08,296.69,13,3,1,0,68.29,0
2025-11-27 13:34:55.813790,i-0482d433,t2.micro,70.42,56.8,55.15,664.85,363.47,13,3,1,0,73.39,1
2025-11-27 13:39:55.813790,i-0482d433,t2.micro,57.25,52.45,56.97,624.82,311.1,13,3,1,0,69.97,0
2025-11-27 13:44:55.813790,i-0482d433,t2.micro,66.88,56.5,62.49,702.29,373.29,13,3,1,0,100.0,1
2025-11-27 13:49:55.813790,i-0482d433,t2.micro,65.34,57.36,57.31,724.13,340.74,13,3,1,0,74.15,1
2025-11-27 13:54:55.813790,i-0482d433,t2.micro,74.82,54.17,58.55,761.11,337.95,13,3,1,0,66.53,0
2025-11-27 13:59:55.813790,i-0482d433,t2.micro,77.83,54.73,56.74,788.3,396.63,13,3,1,0,71.93,1
2025-11-27 14:04:55.813790,i-0482d433,t2.micro,86.55,59.59,57.75,789.76,375.66,14,3,1,0,73.76,1
2025-11-27 14:09:55.813790,i-0482d433,t2.micro,71.2,52.29,57.95,770.95,350.82,14,3,1,0,59.31,0
2025-11-27 14:14:55.813790,i-0482d433,t2.micro,74.37,51.26,59.63,654.78,315.97,14,3,1,0,56.77,0
2025-11-27 14:19:55.813790,i-0482d433,t2.micro,71.96,56.08,59.96,667.02,374.36,14,3,1,0,68.38,0
2025-11-27 14:24:55.813790,i-0482d433,t2.micro,66.37,59.19,59.72,771.66,357.92,14,3,1,0,72.25,1
2025-11-27 14:29:55.813790,i-0482d433,t2.micro,68.29,50.48,58.66,666.2,305.57,14,3,1,0,67.42,0
2025-11-27 14:34:55.813790,i-0482d433,t2.micro,73.39,51.58,59.66,798.84,350.98,14,3,1,0,64.04,0
2025-11-27 14:39:55.813790,i-0482d433,t2.micro,69.97,49.84,59.05,669.34,318.7,14,3,1,0,71.47,1
2025-11-27 14:44:55.813790,i-0482d433,t2.micro,100.0,51.61,57.16,589.48,378.64,14,3,1,0,80.2,1
2025-11-27 14:49:55.813790,i-0482d433,t2.micro,74.15,46.79,57.83,730.0,389.57,14,3,1,0,74.15,1
2025-11-27 14:54:55.813790,i-0482d433,t2.micro,66.53,55.61,58.93,719.99,358.7,14,3,1,0,64.55,0
2025-11-27 14:59:55.813790,i-0482d433,t2.micro,71.93,53.27,58.12,648.82,362.92,14,3,1,0,70.94,1
2025-11-27 15:04:55.813790,i-0482d433,t2.micro,73.76,55.86,59.2,742.43,340.51,15,3,1,0,66.6,0
2025-11-27 15:09:55.813790,i-0482d433,t2.micro,59.31,48.54,57.45,636.4,329.82,15,3,1,0,65.87,0
2025-11-27 15:14:55.813790,i-0482d433,t2.micro,56.77,55.5,62.25,716.89,337.2,15,3,1,0,75.76,1
2025-11-27 15:19:55.813790,i-0482d433,t2.micro,68.38,54.53,57.42,560.37,328.43,15,3,1,0,60.84,0
2025-11-27 15:24:55.813790,i-0482d433,t2.micro,72.25,53.1,61.62,703.62,332.49,15,3,1,0,76.3,1
2025-11-27 15:29:55.813790,i-0482d433,t2.micro,67.42,47.35,58.1,701.6,341.85,15,3,1,0,59.45,0
2025-11-27 15:34:55.813790,i-0482d433,t2.micro,64.04,53.69,58.42,587.61,339.17,15,3,1,0,65.3,0
2025-11-27 15:39:55.813790,i-0482d433,t2.micro,71.47,50.3,57.17,715.71,303.32,15,3,1,0,66.14,0
2025-11-27 15:44:55.813790,i-0482d433,t2.micro,80.2,51.19,57.19,683.99,322.67,15,3,1,0,61.49,0
2025-11-27 15:49:55.813790,i-0482d433,t2.micro,74.15,48.65,55.57,684.9,339.85,15,3,1,0,67.33,0
2025-11-27 15:54:55.813790,i-0482d433,t2.micro,64.55,54.75,59.64,697.11,319.25,15,3,1,0,61.76,0
2025-11-27 15:59:55.813790,i-0482d433,t2.micro,70.94,52.15,54.14,745.78,345.94,15,3,1,0,67.5,0
2025-11-27 16:04:55.813790,i-0482d433,t2.micro,66.6,48.23,62.72,637.04,352.62,16,3,1,0,63.17,0
2025-11-27 16:09:55.813790,i-0482d433,t2.micro,65.87,54.57,57.43,669.63,308.95,16,3,1,0,59.96,0
2025-11-27 16:14:55.813790,i-0482d433,t2.micro,75.76,53.61,58.42,647.09,321.61,16,3,1,0,66.8,0
2025-11-27 16:19:55.813790,i-0482d433,t2.micro,60.84,59.38,58.9,697.73,332.35,16,3,1,0,67.32,0
2025-11-27 16:24:55.813790,i-0482d433,t2.micro,76.3,57.37,60.15,645.11,337.11,16,3,1,0,62.27,0
2025-11-27 16:29:55.813790,i-0482d433,t2.micro,59.45,60.15,58.12,625.04,259.62,16,3,1,0,100.0,1
2025-11-27 16:34:55.813790,i-0482d433,t2.micro,65.3,54.9,60.89,665.53,334.54,16,3,1,0,65.56,0
2025-11-27 16:39:55.813790,i-0482d433,t2.micro,66.14,56.21,59.19,718.47,329.65,16,3,1,0,63.95,0
2025-11-27 16:44:55.813790,i-0482d433,t2.micro,61.49,52.85,60.82,626.63,325.69,16,3,1,0,46.55,0
2025-11-27 16:49:55.813790,i-0482d433,t2.micro,67.33,54.87,56.16,666.17,341.43,16,3,1,0,62.38,0
2025-11-27 16:54:55.813790,i-0482d433,t2.micro,61.76,53.81,59.21,736.27,351.78,16,3,1,0,58.02,0
2025-11-27 16:59:55.813790,i-0482d433,t2.micro,67.5,53.56,58.19,655.35,300.98,16,3,1,0,64.79,0
2025-11-27 17:04:55.813790,i-0482d433,t2.micro,63.17,52.75,53.24,626.27,321.68,17,3,1,0,65.86,0
2025-11-27 17:09:55.813790,i-0482d433,t2.micro,59.96,55.97,55.31,524.32,338.59,17,3,1,0,63.57,0
2025-11-27 17:14:55.813790,i-0482d433,t2.micro,66.8,51.5,56.71,602.15,333.8,17,3,1,0,58.81,0
2025-11-27 17:19:55.813790,i-0482d433,t2.micro,67.32,51.41,60.09,583.63,323.13,17,3,1,0,53.72,0
2025-11-27 17:24:55.813790,i-0482d433,t2.micro,62.27,52.82,57.78,585.26,268.0,17,3,1,0,61.14,0
2025-11-27 17:29:55.813790,i-0482d433,t2.micro,100.0,51.47,60.52,582.27,355.13,17,3,1,0,59.82,0
2025-11-27 17:34:55.813790,i-0482d433,t2.micro,65.56,53.76,58.98,631.83,312.35,17,3,1,0,56.37,0
2025-11-27 17:39:55.813790,i-0482d433,t2.micro,63.95,55.83,61.92,670.38,322.33,17,3,1,0,60.09,0
2025-11-27 17:44:55.813790,i-0482d433,t2.micro,46.55,52.72,56.55,730.86,302.38,17,3,1,0,53.81,0
2025-11-27 17:49:55.813790,i-0482d433,t2.micro,62.38,57.48,57.79,634.41,258.9,17,3,1,0,52.78,0
2025-11-27 17:54:55.813790,i-0482d433,t2.micro,58.02,57.42,58.68,549.26,300.14,17,3,1,0,67.69,0
2025-11-27 17:59:55.813790,i-0482d433,t2.micro,64.79,44.66,56.85,581.92,323.09,17,3,1,0,100.0,1
2025-11-27 18:04:55.813790,i-0482d433,t2.micro,65.86,62.41,57.24,587.6,323.06,18,3,1,0,15.07,0
2025-11-27 18:09:55.813790,i-0482d433,t2.micro,63.57,58.87,61.56,556.45,300.2,18,3,1,0,15.64,0
2025-11-27 18:14:55.813790,i-0482d433,t2.micro,58.81,48.09,59.38,634.45,299.5,18,3,1,0,24.94,0
2025-11-27 18:19:55.813790,i-0482d433,t2.micro,53.72,54.07,57.56,635.01,314.69,18,3,1,0,17.59,0
2025-11-27 18:24:55.813790,i-0482d433,t2.micro,61.14,52.72,56.79,576.27,263.49,18,3,1,0,34.76,0
2025-11-27 18:29:55.813790,i-0482d433,t2.micro,59.82,56.18,58.57,569.45,299.55,18,3,1,0,17.83,0
2025-11-27 18:34:55.813790,i-0482d433,t2.micro,56.37,57.83,59.18,605.58,238.15,18,3,1,0,21.81,0
2025-11-27 18:39:55.813790,i-0482d433,t2.micro,60.09,49.68,55.57,614.98,250.43,18,3,1,0,24.33,0
2025-11-27 18:44:55.813790,i-0482d433,t2.micro,53.81,51.81,58.91,620.1,296.62,18,3,1,0,14.33,0
2025-11-27 18:49:55.813790,i-0482d433,t2.micro,52.78,61.0,56.92,580.97,252.64,18,3,1,0,12.05,0
2025-11-27 18:54:55.813790,i-0482d433,t2.micro,67.69,51.5,53.97,556.25,269.88,18,3,1,0,23.23,0
2025-11-27 18:59:55.813790,i-0482d433,t2.micro,100.0,52.31,59.91,555.51,281.33,18,3,1,0,23.06,0
2025-11-27 19:04:55.813790,i-0482d433,t2.micro,15.07,56.65,54.27,275.94,87.25,19,3,0,0,31.0,0
2025-11-27 19:09:55.813790,i-0482d433,t2.micro,15.64,50.8,58.47,216.72,66.47,19,3,0,0,24.1,0
2025-11-27 19:14:55.813790,i-0482d433,t2.micro,24.94,48.43,56.89,149.51,134.27,19,3,0,0,15.82,0
2025-11-27 19:19:55.813790,i-0482d433,t2.micro,17.59,51.97,59.58,235.0,113.12,19,3,0,0,8.38,0
2025-11-27 19:24:55.813790,i-0482d433,t2.micro,34.76,54.07,54.23,283.02,79.42,19,3,0,0,18.33,0
2025-11-27 19:29:55.813790,i-0482d433,t2.micro,17.83,51.16,56.06,191.18,125.85,19,3,0,0,27.52,0
2025-11-27 19:34:55.813790,i-0482d433,t2.micro,21.81,54.35,57.85,173.87,50.18,19,3,0,0,30.22,0
2025-11-27 19:39:55.813790,i-0482d433,t2.micro,24.33,50.98,56.45,192.45,114.93,19,3,0,0,9.61,0
2025-11-27 19:44:55.813790,i-0482d433,t2.micro,14.33,56.58,59.11,177.21,118.27,19,3,0,0,21.72,0
2025-11-27 19:49:55.813790,i-0482d433,t2.micro,12.05,60.39,56.94,173.4,114.33,19,3,0,0,16.67,0
2025-11-27 19:54:55.813790,i-0482d433,t2.micro,23.23,50.25,56.0,186.31,69.49,19,3,0,0,13.86,0
2025-11-27 19:59:55.813790,i-0482d433,t2.micro,23.06,57.73,55.42,161.67,80.69,19,3,0,0,18.27,0
2025-11-27 20:04:55.813790,i-0482d433,t2.micro,31.0,52.41,57.76,163.67,118.14,20,3,0,0,25.73,0
2025-11-27 20:09:55.813790,i-0482d433,t2.micro,24.1,53.04,54.64,128.78,57.25,20,3,0,0,27.68,0
2025-11-27 20:14:55.813790,i-0482d433,t2.micro,15.82,60.45,61.6,218.45,131.7,20,3,0,0,13.03,0
2025-11-27 20:19:55.813790,i-0482d433,t2.micro,8.38,52.07,56.3,214.97,83.32,20,3,0,0,15.16,0
2025-11-27 20:24:55.813790,i-0482d433,t2.micro,18.33,52.16,52.87,214.37,113.85,20,3,0,0,18.58,0
2025-11-27 20:29:55.813790,i-0482d433,t2.micro,27.52,53.44,54.52,111.46,78.13,20,3,0,0,18.62,0
2025-11-27 20:34:55.813790,i-0482d433,t2.micro,30.22,52.87,58.26,126.92,106.15,20,3,0,0,17.89,0
2025-11-27 20:39:55.813790,i-0482d433,t2.micro,9.61,51.63,60.44,212.52,102.14,20,3,0,0,17.3,0
2025-11-27 20:44:55.813790,i-0482d433,t2.micro,21.72,51.05,53.19,212.42,92.96,20,3,0,0,26.38,0
2025-11-27 20:49:55.813790,i-0482d433,t2.micro,16.67,53.58,57.16,186.89,117.66,20,3,0,0,22.48,0
2025-11-27 20:54:55.813790,i-0482d433,t2.micro,13.86,60.83,59.43,204.5,92.09,20,3,0,0,43.63,0
2025-11-27 20:59:55.813790,i-0482d433,t2.micro,18.27,51.82,59.62,199.72,117.8,20,3,0,0,25.02,0
2025-11-27 21:04:55.813790,i-0482d433,t2.micro,25.73,51.9,60.1,179.44,100.84,21,3,0,0,15.13,0
2025-11-27 21:09:55.813790,i-0482d433,t2.micro,27.68,55.53,60.28,221.66,96.37,21,3,0,0,14.41,0
2025-11-27 21:14:55.813790,i-0482d433,t2.micro,13.03,58.04,60.42,290.12,49.89,21,3,0,0,17.89,0
2025-11-27 21:19:55.813790,i-0482d433,t2.micro,15.16,48.41,61.6,238.95,73.68,21,3,0,0,14.54,0
2025-11-27 21:24:55.813790,i-0482d433,t2.micro,18.58,51.85,58.62,218.55,110.77,21,3,0,0,19.85,0
2025-11-27 21:29:55.813790,i-0482d433,t2.micro,18.62,53.6,57.61,224.68,33.45,21,3,0,0,16.5,0
2025-11-27 21:34:55.813790,i-0482d433,t2.micro,17.89,57.03,55.74,183.8,101.67,21,3,0,0,18.83,0
2025-11-27 21:39:55.813790,i-0482d433,t2.micro,17.3,54.54,61.41,204.24,55.57,21,3,0,0,21.81,0
2025-11-27 21:44:55.813790,i-0482d433,t2.micro,26.38,52.84,55.66,188.72,72.58,21,3,0,0,15.42,0
2025-11-27 21:49:55.813790,i-0482d433,t2.micro,22.48,45.4,55.54,217.99,120.71,21,3,0,0,26.18,0
2025-11-27 21:54:55.813790,i-0482d433,t2.micro,43.63,54.72,60.7,226.58,125.66,21,3,0,0,29.34,0
2025-11-27 21:59:55.813790,i-0482d433,t2.micro,25.02,50.28,61.41,285.29,90.52,21,3,0,0,12.88,0
2025-11-27 22:04:55.813790,i-0482d433,t2.micro,15.13,49.92,58.28,230.92,113.13,22,3,0,0,16.85,0
2025-11-27 22:09:55.813790,i-0482d433,t2.micro,14.41,55.36,59.47,212.54,89.4,22,3,0,0,17.26,0
2025-11-27 22:14:55.813790,i-0482d433,t2.micro,17.89,55.93,57.94,158.93,125.38,22,3,0,0,11.28,0
2025-11-27 22:19:55.813790,i-0482d433,t2.micro,14.54,55.78,58.7,271.1,89.65,22,3,0,0,21.63,0
2025-11-27 22:24:55.813790,i-0482d433,t2.micro,19.85,59.29,60.95,241.04,120.19,22,3,0,0,19.45,0
2025-11-27 22:29:55.813790,i-0482d433,t2.micro,16.5,59.32,57.38,237.13,134.4,22,3,0,0,12.13,0
2025-11-27 22:34:55.813790,i-0482d433,t2.micro,18.83,56.76,59.81,217.27,111.95,22,3,0,0,25.04,0
2025-11-27 22:39:55.813790,i-0482d433,t2.micro,21.81,54.87,56.36,186.0,125.97,22,3,0,0,15.44,0
2025-11-27 22:44:55.813790,i-0482d433,t2.micro,15.42,53.4,56.51,227.37,133.3,22,3,0,0,17.0,0
2025-11-27 22:49:55.813790,i-0482d433,t2.micro,26.18,48.98,60.89,203.01,85.65,22,3,0,0,25.05,0
2025-11-27 22:54:55.813790,i-0482d433,t2.micro,29.34,52.69,53.7,147.3,78.03,22,3,0,0,12.66,0
2025-11-27 22:59:55.813790,i-0482d433,t2.micro,12.88,53.95,58.9,177.72,71.22,22,3,0,0,21.63,0
2025-11-27 23:04:55.813790,i-0482d433,t2.micro,16.85,53.86,55.91,206.88,94.0,23,3,0,0,16.23,0
2025-11-27 23:09:55.813790,i-0482d433,t2.micro,17.26,52.75,56.65,137.09,89.13,23,3,0,0,22.99,0
2025-11-27 23:14:55.813790,i-0482d433,t2.micro,11.28,54.14,57.72,151.75,104.4,23,3,0,0,24.35,0
2025-11-27 23:19:55.813790,i-0482d433,t2.micro,21.63,55.47,60.83,139.1,83.34,23,3,0,0,28.17,0
2025-11-27 23:24:55.813790,i-0482d433,t2.micro,19.45,54.3,57.98,284.72,39.18,23,3,0,0,24.63,0
2025-11-27 23:29:55.813790,i-0482d433,t2.micro,12.13,57.77,56.63,211.5,90.76,23,3,0,0,21.99,0
2025-11-27 23:34:55.813790,i-0482d433,t2.micro,25.04,50.98,57.48,188.79,140.3,23,3,0,0,16.18,0
2025-11-27 23:39:55.813790,i-0482d433,t2.micro,15.44,58.17,60.43,219.69,106.23,23,3,0,0,17.95,0
2025-11-27 23:44:55.813790,i-0482d433,t2.micro,17.0,51.01,61.48,168.01,117.85,23,3,0,0,19.32,0
2025-11-27 23:49:55.813790,i-0482d433,t2.micro,25.05,55.45,59.29,164.31,153.27,23,3,0,0,20.92,0
2025-11-27 23:54:55.813790,i-0482d433,t2.micro,12.66,54.74,60.13,140.04,90.66,23,3,0,0,24.74,0
2025-11-27 23:59:55.813790,i-0482d433,t2.micro,21.63,49.98,60.46,164.41,87.37,23,3,0,0,18.34,0
2025-11-28 00:04:55.813790,i-0482d433,t2.micro,16.23,55.29,57.62,230.78,63.88,0,4,0,0,14.51,0
2025-11-28 00:09:55.813790,i-0482d433,t2.micro,22.99,58.65,62.06,232.65,121.04,0,4,0,0,24.75,0
2025-11-28 00:14:55.813790,i-0482d433,t2.micro,24.35,53.42,59.53,104.57,109.35,0,4,0,0,16.5,0
2025-11-28 00:19:55.813790,i-0482d433,t2.micro,28.17,51.26,56.92,200.22,78.74,0,4,0,0,18.78,0
2025-11-28 00:24:55.813790,i-0482d433,t2.micro,24.63,49.1,56.21,266.56,126.35,0,4,0,0,18.39,0
2025-11-28 00:29:55.813790,i-0482d433,t2.micro,21.99,53.65,55.49,238.61,119.84,0,4,0,0,28.32,0
2025-11-28 00:34:55.813790,i-0482d433,t2.micro,16.18,52.05,61.14,223.58,77.13,0,4,0,0,17.12,0
2025-11-28 00:39:55.813790,i-0482d433,t2.micro,17.95,51.24,57.06,172.85,72.16,0,4,0,0,15.25,0
2025-11-28 00:44:55.813790,i-0482d433,t2.micro,19.32,53.79,57.52,167.59,76.23,0,4,0,0,8.1,0
2025-11-28 00:49:55.813790,i-0482d433,t2.micro,20.92,53.04,57.41,173.68,157.62,0,4,0,0,13.17,0
2025-11-28 00:54:55.813790,i-0482d433,t2.micro,24.74,51.54,56.53,111.92,82.77,0,4,0,0,21.68,0
2025-11-28 00:59:55.813790,i-0482d433,t2.micro,18.34,58.17,58.59,204.67,161.5,0,4,0,0,21.37,0
2025-11-28 01:04:55.813790,i-0482d433,t2.micro,14.51,55.08,61.71,135.25,118.16,1,4,0,0,12.32,0
2025-11-28 01:09:55.813790,i-0482d433,t2.micro,24.75,52.6,56.22,192.49,71.35,1,4,0,0,13.3,0
2025-11-28 01:14:55.813790,i-0482d433,t2.micro,16.5,54.05,53.86,154.23,134.99,1,4,0,0,28.25,0
2025-11-28 01:19:55.813790,i-0482d433,t2.micro,18.78,55.19,56.83,138.32,112.37,1,4,0,0,22.7,0
2025-11-28 01:24:55.813790,i-0482d433,t2.micro,18.39,56.94,58.23,303.37,92.71,1,4,0,0,14.49,0
2025-11-28 01:29:55.813790,i-0482d433,t2.micro,28.32,56.73,57.39,121.33,92.6,1,4,0,0,42.46,0
2025-11-28 01:34:55.813790,i-0482d433,t2.micro,17.12,52.01,60.17,230.33,73.76,1,4,0,0,25.42,0
2025-11-28 01:39:55.813790,i-0482d433,t2.micro,15.25,50.33,58.83,210.53,77.01,1,4,0,0,17.09,0
2025-11-28 01:44:55.813790,i-0482d433,t2.micro,8.1,53.91,54.17,134.82,82.45,1,4,0,0,16.97,0
2025-11-28 01:49:55.813790,i-0482d433,t2.micro,13.17,51.91,62.76,224.24,117.82,1,4,0,0,17.88,0
2025-11-28 01:54:55.813790,i-0482d433,t2.micro,21.68,55.71,56.31,149.28,105.37,1,4,0,0,13.76,0
2025-11-28 01:59:55.813790,i-0482d433,t2.micro,21.37,54.39,56.95,195.71,62.48,1,4,0,0,9.95,0
2025-11-28 02:04:55.813790,i-0482d433,t2.micro,12.32,57.86,57.51,160.39,63.16,2,4,0,0,18.44,0
2025-11-28 02:09:55.813790,i-0482d433,t2.micro,13.3,57.89,60.01,220.28,102.15,2,4,0,0,2.86,0
2025-11-28 02:14:55.813790,i-0482d433,t2.micro,28.25,56.76,57.13,203.55,29.83,2,4,0,0,14.78,0
2025-11-28 02:19:55.813790,i-0482d433,t2.micro,22.7,52.94,58.17,240.05,124.99,2,4,0,0,19.82,0
2025-11-28 02:24:55.813790,i-0482d433,t2.micro,14.49,53.57,54.87,262.87,129.12,2,4,0,0,26.16,0
2025-11-28 02:29:55.813790,i-0482d433,t2.micro,42.46,54.69,58.22,164.45,101.23,2,4,0,0,30.01,0
2025-11-28 02:34:55.813790,i-0482d433,t2.micro,25.42,49.27,59.19,194.49,114.52,2,4,0,0,30.55,0
2025-11-28 02:39:55.813790,i-0482d433,t2.micro,17.09,54.14,59.16,204.21,74.18,2,4,0,0,26.89,0
2025-11-28 02:44:55.813790,i-0482d433,t2.micro,16.97,49.89,54.79,260.88,68.88,2,4,0,0,18.63,0
2025-11-28 02:49:55.813790,i-0482d433,t2.micro,17.88,56.24,59.87,146.25,163.71,2,4,0,0,25.18,0
2025-11-28 02:54:55.813790,i-0482d433,t2.micro,13.76,53.18,56.71,217.11,78.09,2,4,0,0,22.49,0
2025-11-28 02:59:55.813790,i-0482d433,t2.micro,9.95,50.33,57.81,291.72,118.44,2,4,0,0,16.59,0
2025-11-28 03:04:55.813790,i-0482d433,t2.micro,18.44,54.68,59.52,137.17,95.6,3,4,0,0,19.99,0
2025-11-28 03:09:55.813790,i-0482d433,t2.micro,2.86,55.33,60.6,178.44,68.66,3,4,0,0,19.35,0
2025-11-28 03:14:55.813790,i-0482d433,t2.micro,14.78,54.43,55.5,162.05,134.21,3,4,0,0,3.26,0
2025-11-28 03:19:55.813790,i-0482d433,t2.micro,19.82,56.56,57.88,278.04,154.83,3,4,0,0,20.45,0
2025-11-28 03:24:55.813790,i-0482d433,t2.micro,26.16,59.6,58.84,220.41,33.54,3,4,0,0,23.65,0
2025-11-28 03:29:55.813790,i-0482d433,t2.micro,30.01,57.03,56.72,245.81,93.85,3,4,0,0,15.01,0
2025-11-28 03:34:55.813790,i-0482d433,t2.micro,30.55,54.32,60.17,197.23,66.4,3,4,0,0,17.48,0
2025-11-28 03:39:55.813790,i-0482d433,t2.micro,26.89,59.11,55.63,208.71,143.33,3,4,0,0,22.39,0
2025-11-28 03:44:55.813790,i-0482d433,t2.micro,18.63,51.53,54.45,307.31,84.35,3,4,0,0,25.52,0
2025-11-28 03:49:55.813790,i-0482d433,t2.micro,25.18,49.8,57.1,166.88,91.34,3,4,0,0,24.34,0
2025-11-28 03:54:55.813790,i-0482d433,t2.micro,22.49,53.81,59.44,180.52,77.58,3,4,0,0,17.72,0
